TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2016-03-07,USD,CALL,AAPL,101.870003,570,104,2016-06-05
2016-03-09,USD,PUT,AAPL,101.120003,870,98,2016-06-07
2016-03-09,USD,PUT,FB,107.510002,560,108,2016-09-05
2016-03-09,USD,CALL,BLCM,9.58,40,9,2016-09-05
2016-03-09,USD,CALL,AAPL,101.120003,190,103,2016-06-07
2016-03-09,USD,CALL,BA,122.860001,520,127,2016-09-05
2016-03-09,USD,CALL,MSFT,52.84,630,51,2016-06-07
2016-03-09,USD,PUT,AAPL,101.120003,710,102,2016-06-07
2016-03-10,USD,PUT,BA,122.940002,940,117,2016-09-06
2016-03-10,USD,PUT,CHK,4.61,550,4,2016-06-08
2016-03-10,USD,CALL,XRX,27.536232000000002,480,26,2016-06-08
2016-03-10,USD,PUT,AAPL,101.16999799999999,550,98,2016-09-06
2016-03-10,USD,PUT,XRX,27.536232000000002,880,26,2016-09-06
2016-03-10,USD,PUT,AAPL,101.16999799999999,750,103,2017-03-05
2016-03-11,USD,CALL,BLCM,9.62,970,9,2017-03-06
2016-03-11,USD,CALL,BA,124.629997,100,124,2016-09-07
2016-03-11,USD,CALL,AMZN,569.6099849999999,60,595,2017-03-06
2016-03-11,USD,CALL,AAPL,102.260002,20,98,2016-09-07
2016-03-11,USD,CALL,AMZN,569.6099849999999,240,568,2016-06-09
2016-03-11,USD,CALL,BLCM,9.62,790,9,2017-03-06
2016-03-11,USD,CALL,XRX,28.405797999999997,200,28,2016-06-09
2016-03-14,USD,CALL,FB,109.889999,990,105,2016-09-10
2016-03-14,USD,CALL,CHK,4.38,590,4,2017-03-09
2016-03-14,USD,CALL,MSFT,53.169998,80,55,2017-03-09
2016-03-14,USD,PUT,AAPL,102.519997,790,103,2016-06-12
2016-03-14,USD,PUT,BLCM,10.03,420,9,2016-09-10
2016-03-15,USD,CALL,MSFT,53.59,690,53,2017-03-10
2016-03-16,USD,PUT,XRX,27.905138,310,28,2017-03-11
2016-03-16,USD,PUT,FB,112.18,110,117,2016-06-14
2016-03-16,USD,CALL,BA,127.57,380,127,2017-03-11
2016-03-16,USD,CALL,FB,112.18,0,108,2017-03-11
2016-03-16,USD,PUT,MSFT,54.349998,20,54,2016-09-12
2016-03-16,USD,CALL,XRX,27.905138,850,27,2016-09-12
2016-03-16,USD,PUT,CHK,4.39,200,4,2017-03-11
2016-03-17,USD,CALL,BLCM,7.71,700,7,2017-03-12
2016-03-17,USD,PUT,BA,130.699997,990,133,2017-03-12
2016-03-17,USD,CALL,AAPL,105.800003,890,111,2016-09-13
2016-03-21,USD,PUT,CHK,4.88,380,5,2016-06-19
2016-03-22,USD,CALL,AAPL,106.720001,710,103,2017-03-17
2016-03-22,USD,CALL,CHK,4.82,700,4,2016-06-20
2016-03-23,USD,PUT,CHK,4.13,820,3,2017-03-18
2016-03-23,USD,PUT,BA,132.860001,630,131,2016-09-19
2016-03-23,USD,PUT,AAPL,106.129997,130,101,2016-09-19
2016-03-23,USD,PUT,BA,132.860001,750,130,2016-09-19
2016-03-23,USD,CALL,MSFT,53.970001,220,55,2017-03-18
2016-03-23,USD,PUT,BLCM,7.76,110,7,2016-06-21
2016-03-23,USD,PUT,FB,112.540001,610,112,2017-03-18
2016-03-23,USD,CALL,CHK,4.13,840,4,2017-03-18
2016-03-23,USD,CALL,MSFT,53.970001,430,54,2016-09-19
2016-03-24,USD,PUT,CHK,4.25,330,4,2016-06-22
2016-03-24,USD,CALL,BLCM,8.07,260,8,2016-09-20
2016-03-24,USD,CALL,XRX,28.010540000000002,110,29,2017-03-19
2016-03-24,USD,PUT,AMZN,582.950012,270,602,2017-03-19
2016-03-24,USD,PUT,FB,113.050003,970,115,2017-03-19
2016-03-24,USD,PUT,CHK,4.25,830,4,2016-06-22
2016-03-24,USD,CALL,CHK,4.25,990,4,2016-06-22
2016-03-24,USD,PUT,CHK,4.25,360,4,2016-06-22
2016-03-24,USD,CALL,FB,113.050003,50,118,2017-03-19
2016-03-29,USD,PUT,CHK,4.04,290,3,2016-06-27
2016-03-29,USD,PUT,FB,116.139999,890,121,2016-09-25
2016-03-29,USD,PUT,FB,116.139999,20,110,2016-09-25
2016-03-29,USD,PUT,AAPL,107.68,80,104,2016-09-25
2016-03-29,USD,PUT,BA,130.880005,20,127,2016-06-27
2016-03-29,USD,CALL,BLCM,8.64,680,8,2016-09-25
2016-03-29,USD,PUT,AAPL,107.68,290,111,2016-09-25
2016-03-29,USD,CALL,CHK,4.04,330,4,2016-06-27
2016-03-29,USD,PUT,AAPL,107.68,300,108,2016-09-25
2016-03-30,USD,PUT,AAPL,109.559998,250,111,2016-06-28
2016-03-30,USD,PUT,AMZN,598.6900019999999,680,601,2017-03-25
2016-03-30,USD,CALL,FB,114.699997,590,116,2017-03-25
2016-03-30,USD,PUT,BA,128.580002,690,130,2017-03-25
2016-03-30,USD,CALL,AMZN,598.6900019999999,980,579,2017-03-25
2016-03-30,USD,PUT,XRX,28.53755,730,27,2016-09-26
2016-03-30,USD,CALL,FB,114.699997,820,119,2017-03-25
2016-03-31,USD,PUT,BA,126.940002,640,125,2017-03-26
2016-03-31,USD,CALL,XRX,29.407114,580,30,2017-03-26
2016-03-31,USD,CALL,FB,114.099998,90,117,2016-06-29
2016-03-31,USD,CALL,CHK,4.12,410,4,2016-06-29
2016-03-31,USD,CALL,BLCM,9.35,240,9,2017-03-26
2016-03-31,USD,PUT,CHK,4.12,660,3,2017-03-26
2016-03-31,USD,PUT,BLCM,9.35,990,9,2017-03-26
2016-04-01,USD,PUT,BLCM,10.02,280,9,2017-03-27
2016-04-01,USD,PUT,BLCM,10.02,380,9,2016-06-30
2016-04-01,USD,PUT,FB,116.059998,250,113,2016-09-28
2016-04-01,USD,CALL,FB,116.059998,600,111,2017-03-27
2016-04-01,USD,PUT,FB,116.059998,290,111,2016-06-30
2016-04-01,USD,CALL,CHK,3.83,320,3,2016-09-28
2016-04-01,USD,PUT,MSFT,55.57,480,54,2016-09-28
2016-04-01,USD,CALL,FB,116.059998,900,118,2016-06-30
2016-04-04,USD,CALL,FB,112.550003,120,115,2016-07-03
2016-04-04,USD,PUT,MSFT,55.43,970,57,2017-03-30
2016-04-04,USD,CALL,BLCM,10.11,500,10,2016-10-01
2016-04-05,USD,CALL,BA,127.029999,420,123,2016-10-02
2016-04-05,USD,PUT,CHK,3.76,710,3,2017-03-31
2016-04-05,USD,PUT,MSFT,54.560001,50,52,2016-10-02
2016-04-06,USD,CALL,AAPL,110.959999,760,113,2016-07-05
2016-04-06,USD,CALL,MSFT,55.119999,40,56,2017-04-01
2016-04-06,USD,PUT,BA,127.93,190,132,2017-04-01
2016-04-06,USD,CALL,BLCM,11.19,430,11,2016-07-05
2016-04-06,USD,CALL,MSFT,55.119999,30,57,2016-07-05
2016-04-06,USD,PUT,XRX,29.14361,840,28,2017-04-01
2016-04-06,USD,PUT,CHK,3.73,940,3,2016-07-05
2016-04-07,USD,PUT,BA,127.0,460,124,2016-07-06
2016-04-07,USD,PUT,XRX,28.695652000000003,140,29,2017-04-02
2016-04-07,USD,CALL,CHK,3.61,620,3,2016-10-04
2016-04-07,USD,PUT,AMZN,591.429993,430,619,2016-07-06
2016-04-07,USD,PUT,CHK,3.61,990,3,2016-07-06
2016-04-07,USD,PUT,XRX,28.695652000000003,460,27,2017-04-02
2016-04-08,USD,PUT,FB,110.629997,200,109,2017-04-03
2016-04-08,USD,PUT,CHK,3.76,770,3,2016-07-07
2016-04-11,USD,CALL,CHK,4.5,30,4,2016-10-08
2016-04-11,USD,PUT,AMZN,595.929993,230,569,2016-07-10
2016-04-11,USD,CALL,FB,108.989998,750,110,2016-07-10
2016-04-11,USD,CALL,MSFT,54.310001,680,52,2017-04-06
2016-04-12,USD,CALL,XRX,29.354414000000002,530,28,2016-07-11
2016-04-12,USD,PUT,AAPL,110.440002,800,109,2016-10-09
2016-04-12,USD,CALL,BLCM,10.81,330,10,2016-10-09
2016-04-12,USD,CALL,XRX,29.354414000000002,850,28,2016-10-09
2016-04-12,USD,PUT,AMZN,603.169983,560,606,2017-04-07
2016-04-13,USD,CALL,MSFT,55.349998,900,54,2017-04-08
2016-04-13,USD,CALL,BA,131.139999,910,130,2017-04-08
2016-04-13,USD,CALL,MSFT,55.349998,960,56,2017-04-08
2016-04-14,USD,CALL,XRX,29.407114,840,28,2016-07-13
2016-04-15,USD,CALL,CHK,6.03,670,6,2017-04-10
2016-04-15,USD,CALL,XRX,29.486165999999997,560,30,2017-04-10
2016-04-18,USD,CALL,MSFT,56.459998999999996,690,56,2017-04-13
2016-04-18,USD,PUT,MSFT,56.459998999999996,260,57,2016-10-15
2016-04-18,USD,CALL,MSFT,56.459998999999996,950,55,2017-04-13
2016-04-18,USD,PUT,CHK,5.96,820,6,2016-10-15
2016-04-18,USD,PUT,MSFT,56.459998999999996,150,57,2016-10-15
2016-04-18,USD,CALL,BA,131.970001,590,128,2017-04-13
2016-04-18,USD,CALL,BA,131.970001,870,128,2016-07-17
2016-04-18,USD,CALL,XRX,29.644268,760,29,2016-10-15
2016-04-19,USD,CALL,AMZN,627.900024,50,659,2017-04-14
2016-04-19,USD,PUT,CHK,6.12,950,6,2016-07-18
2016-04-19,USD,PUT,BLCM,10.65,520,10,2016-10-16
2016-04-19,USD,CALL,CHK,6.12,570,6,2017-04-14
2016-04-19,USD,PUT,MSFT,56.389998999999996,240,57,2017-04-14
2016-04-19,USD,PUT,BLCM,10.65,70,10,2016-10-16
2016-04-22,USD,CALL,FB,110.559998,690,107,2016-07-21
2016-04-22,USD,PUT,BLCM,11.5,990,11,2016-07-21
2016-04-22,USD,CALL,MSFT,51.779999,380,53,2017-04-17
2016-04-22,USD,PUT,MSFT,51.779999,0,53,2017-04-17
2016-04-22,USD,PUT,AMZN,620.5,640,610,2017-04-17
2016-04-22,USD,PUT,XRX,29.433465999999996,530,30,2017-04-17
2016-04-22,USD,PUT,MSFT,51.779999,660,53,2017-04-17
2016-04-22,USD,PUT,FB,110.559998,850,105,2017-04-17
2016-04-22,USD,PUT,XRX,29.433465999999996,490,28,2016-10-19
2016-04-25,USD,CALL,FB,110.099998,180,113,2017-04-20
2016-04-25,USD,PUT,AMZN,626.200012,630,599,2016-07-24
2016-04-25,USD,PUT,FB,110.099998,210,105,2017-04-20
2016-04-25,USD,PUT,XRX,25.507246,710,26,2016-07-24
2016-04-25,USD,CALL,BLCM,10.98,730,10,2017-04-20
2016-04-26,USD,PUT,FB,108.760002,850,106,2016-10-23
2016-04-26,USD,CALL,AAPL,104.349998,720,105,2016-10-23
2016-04-27,USD,CALL,AMZN,606.570007,330,615,2016-10-24
2016-04-27,USD,CALL,AAPL,97.82,480,100,2016-10-24
2016-04-27,USD,PUT,AAPL,97.82,420,95,2016-07-26
2016-04-27,USD,PUT,FB,108.889999,470,105,2017-04-22
2016-04-27,USD,PUT,BLCM,10.43,290,10,2016-10-24
2016-04-27,USD,CALL,BLCM,10.43,300,10,2016-07-26
2016-04-28,USD,PUT,AAPL,94.83000200000001,640,97,2017-04-23
2016-04-28,USD,PUT,XRX,25.902504,830,27,2016-07-27
2016-04-28,USD,PUT,AMZN,602.0,360,587,2017-04-23
2016-04-28,USD,PUT,CHK,6.78,750,6,2016-07-27
2016-04-28,USD,PUT,CHK,6.78,640,6,2016-10-25
2016-04-28,USD,CALL,BA,134.800003,210,132,2017-04-23
2016-04-28,USD,PUT,BA,134.800003,120,139,2017-04-23
2016-04-29,USD,CALL,FB,117.58000200000001,130,120,2016-07-28
2016-04-29,USD,PUT,AMZN,659.590027,640,675,2017-04-24
2016-04-29,USD,PUT,BA,134.800003,600,141,2016-07-28
2016-04-29,USD,CALL,XRX,25.296442000000003,730,26,2016-07-28
2016-04-29,USD,CALL,BA,134.800003,690,129,2016-10-26
2016-05-02,USD,CALL,AMZN,683.849976,30,667,2017-04-27
2016-05-02,USD,PUT,AAPL,93.639999,700,92,2016-07-31
2016-05-02,USD,PUT,BLCM,10.1,710,9,2016-10-29
2016-05-02,USD,PUT,BLCM,10.1,510,9,2016-10-29
2016-05-02,USD,CALL,MSFT,50.610001000000004,410,50,2017-04-27
2016-05-02,USD,CALL,CHK,6.59,160,6,2016-10-29
2016-05-02,USD,CALL,BA,134.009995,530,138,2016-07-31
2016-05-02,USD,PUT,BA,134.009995,420,133,2016-07-31
2016-05-03,USD,PUT,CHK,5.8,210,6,2016-08-01
2016-05-03,USD,PUT,AAPL,95.18,880,95,2016-08-01
2016-05-03,USD,PUT,AAPL,95.18,890,94,2016-10-30
2016-05-03,USD,CALL,CHK,5.8,10,5,2016-10-30
2016-05-03,USD,PUT,BA,132.490005,440,127,2017-04-28
2016-05-04,USD,PUT,MSFT,49.869999,430,50,2016-08-02
2016-05-04,USD,PUT,CHK,5.65,630,5,2017-04-29
2016-05-04,USD,PUT,MSFT,49.869999,740,48,2016-08-02
2016-05-05,USD,CALL,FB,117.809998,330,116,2016-11-01
2016-05-05,USD,CALL,CHK,5.71,600,5,2017-04-30
2016-05-05,USD,CALL,BA,132.080002,100,129,2016-08-03
2016-05-05,USD,PUT,AAPL,93.239998,240,96,2017-04-30
2016-05-05,USD,CALL,AAPL,93.239998,480,92,2016-11-01
2016-05-05,USD,CALL,CHK,5.71,550,5,2016-11-01
2016-05-05,USD,PUT,MSFT,49.939999,350,49,2016-08-03
2016-05-05,USD,PUT,XRX,24.479578,870,23,2016-08-03
2016-05-05,USD,PUT,BA,132.080002,870,130,2016-08-03
2016-05-06,USD,CALL,CHK,4.59,340,4,2016-08-04
2016-05-06,USD,CALL,BLCM,9.16,750,9,2016-11-02
2016-05-06,USD,PUT,BA,133.259995,50,131,2016-08-04
2016-05-06,USD,PUT,MSFT,50.389998999999996,510,49,2016-08-04
2016-05-06,USD,CALL,CHK,4.59,30,4,2016-08-04
2016-05-09,USD,CALL,XRX,24.637682,430,25,2016-08-07
2016-05-09,USD,CALL,MSFT,50.07,570,49,2016-08-07
2016-05-09,USD,PUT,BLCM,9.41,90,9,2017-05-04
2016-05-09,USD,PUT,CHK,4.1,470,4,2016-11-05
2016-05-09,USD,PUT,CHK,4.1,590,3,2016-11-05
2016-05-09,USD,PUT,AMZN,679.75,190,709,2016-08-07
2016-05-09,USD,PUT,CHK,4.1,870,4,2017-05-04
2016-05-09,USD,CALL,MSFT,50.07,350,51,2016-11-05
2016-05-10,USD,CALL,BLCM,9.36,810,9,2016-11-06
2016-05-10,USD,CALL,AMZN,703.070007,930,668,2016-11-06
2016-05-10,USD,PUT,FB,120.5,570,115,2016-11-06
2016-05-10,USD,CALL,CHK,4.3,340,4,2016-08-08
2016-05-10,USD,PUT,FB,120.5,900,121,2017-05-05
2016-05-10,USD,CALL,CHK,4.3,250,4,2016-08-08
2016-05-10,USD,CALL,XRX,25.032938,660,24,2016-11-06
2016-05-10,USD,PUT,CHK,4.3,560,4,2017-05-05
2016-05-11,USD,CALL,AAPL,92.510002,700,89,2017-05-06
2016-05-11,USD,CALL,BA,133.0,460,139,2017-05-06
2016-05-11,USD,CALL,FB,119.519997,580,120,2017-05-06
2016-05-11,USD,PUT,MSFT,51.049999,360,53,2017-05-06
2016-05-12,USD,CALL,AAPL,90.339996,60,89,2017-05-07
2016-05-12,USD,PUT,MSFT,51.509997999999996,130,53,2016-08-10
2016-05-12,USD,PUT,FB,120.279999,220,126,2017-05-07
2016-05-12,USD,CALL,BLCM,8.75,910,8,2017-05-07
2016-05-12,USD,PUT,CHK,4.17,170,4,2016-11-08
2016-05-12,USD,PUT,CHK,4.17,370,4,2017-05-07
2016-05-13,USD,CALL,AMZN,709.919983,770,715,2017-05-08
2016-05-13,USD,PUT,CHK,4.06,430,4,2016-11-09
2016-05-16,USD,PUT,BLCM,9.46,250,9,2016-08-14
2016-05-16,USD,PUT,BLCM,9.46,370,9,2016-11-12
2016-05-16,USD,PUT,BA,134.139999,320,139,2016-11-12
2016-05-16,USD,PUT,MSFT,51.830002,460,52,2016-08-14
2016-05-16,USD,CALL,XRX,24.03162,760,24,2016-08-14
2016-05-16,USD,PUT,CHK,3.9,460,4,2016-08-14
2016-05-16,USD,CALL,BA,134.139999,750,129,2016-11-12
2016-05-16,USD,PUT,CHK,3.9,480,4,2016-08-14
2016-05-16,USD,PUT,CHK,3.9,140,3,2016-11-12
2016-05-17,USD,PUT,BA,132.559998,510,126,2016-08-15
2016-05-17,USD,PUT,CHK,3.93,450,3,2016-08-15
2016-05-17,USD,PUT,XRX,24.084322,350,24,2016-11-13
2016-05-17,USD,PUT,BA,132.559998,180,136,2016-11-13
2016-05-17,USD,CALL,CHK,3.93,680,3,2017-05-12
2016-05-17,USD,PUT,CHK,3.93,390,3,2016-11-13
2016-05-17,USD,PUT,XRX,24.084322,420,24,2016-08-15
2016-05-18,USD,PUT,AMZN,697.450012,510,731,2016-11-14
2016-05-18,USD,CALL,BA,130.990005,160,127,2016-08-16
2016-05-18,USD,CALL,XRX,24.00527,440,22,2017-05-13
2016-05-18,USD,PUT,AAPL,94.559998,940,92,2017-05-13
2016-05-18,USD,PUT,AAPL,94.559998,790,95,2016-11-14
2016-05-18,USD,PUT,XRX,24.00527,620,24,2016-08-16
2016-05-19,USD,CALL,AAPL,94.199997,290,92,2016-08-17
2016-05-19,USD,CALL,AMZN,698.52002,900,707,2016-08-17
2016-05-19,USD,CALL,CHK,3.86,310,4,2017-05-14
2016-05-19,USD,PUT,BA,128.080002,830,126,2016-11-15
2016-05-19,USD,PUT,AMZN,698.52002,570,732,2017-05-14
2016-05-19,USD,CALL,CHK,3.86,440,3,2016-08-17
2016-05-20,USD,PUT,MSFT,50.619999,900,51,2017-05-15
2016-05-20,USD,CALL,BA,127.389999,100,125,2017-05-15
2016-05-20,USD,CALL,BA,127.389999,480,128,2016-08-18
2016-05-20,USD,PUT,BA,127.389999,450,122,2017-05-15
2016-05-20,USD,PUT,MSFT,50.619999,190,51,2017-05-15
2016-05-23,USD,CALL,BLCM,10.75,420,10,2016-08-21
2016-05-23,USD,PUT,XRX,24.00527,770,24,2016-08-21
2016-05-23,USD,PUT,FB,115.970001,70,119,2017-05-18
2016-05-24,USD,PUT,AAPL,97.900002,10,98,2016-08-22
2016-05-24,USD,CALL,MSFT,51.59,530,52,2017-05-19
2016-05-24,USD,CALL,FB,117.699997,960,121,2016-08-22
2016-05-24,USD,PUT,CHK,4.05,930,4,2017-05-19
2016-05-24,USD,CALL,FB,117.699997,0,122,2016-11-20
2016-05-24,USD,PUT,BLCM,10.82,980,11,2016-08-22
2016-05-24,USD,PUT,AAPL,97.900002,990,97,2017-05-19
2016-05-24,USD,PUT,FB,117.699997,320,112,2016-11-20
2016-05-24,USD,PUT,CHK,4.05,370,4,2016-11-20
2016-05-25,USD,PUT,FB,117.889999,890,123,2017-05-20
2016-05-25,USD,CALL,BLCM,10.95,440,11,2016-11-21
2016-05-25,USD,CALL,AMZN,708.349976,770,694,2017-05-20
2016-05-25,USD,CALL,CHK,4.35,840,4,2016-08-23
2016-05-25,USD,PUT,BA,128.860001,910,127,2016-11-21
2016-05-25,USD,PUT,BA,128.860001,320,131,2016-08-23
2016-05-25,USD,PUT,FB,117.889999,40,120,2016-11-21
2016-05-25,USD,PUT,BA,128.860001,110,125,2016-08-23
2016-05-26,USD,CALL,AAPL,100.410004,680,102,2016-08-24
2016-05-26,USD,PUT,XRX,25.322794000000002,270,25,2016-11-22
2016-05-26,USD,CALL,AMZN,714.909973,800,706,2016-08-24
2016-05-26,USD,PUT,BLCM,10.77,460,11,2016-11-22
2016-05-26,USD,PUT,XRX,25.322794000000002,320,25,2016-11-22
2016-05-27,USD,CALL,MSFT,52.32,860,51,2016-08-25
2016-05-27,USD,CALL,XRX,25.902504,340,26,2017-05-22
2016-05-27,USD,CALL,FB,119.379997,440,117,2017-05-22
2016-05-31,USD,CALL,XRX,26.271409999999996,80,26,2017-05-26
2016-05-31,USD,CALL,AMZN,722.789978,890,735,2016-11-27
2016-05-31,USD,PUT,BA,126.150002,610,128,2016-08-29
2016-06-01,USD,CALL,BA,126.410004,520,126,2017-05-27
2016-06-01,USD,PUT,AAPL,98.459999,80,102,2016-11-28
2016-06-01,USD,PUT,XRX,26.297759999999997,230,26,2016-08-30
2016-06-01,USD,PUT,FB,118.779999,730,116,2016-11-28
2016-06-01,USD,PUT,FB,118.779999,430,118,2017-05-27
2016-06-01,USD,CALL,AMZN,719.4400019999999,540,736,2016-08-30
2016-06-01,USD,PUT,AMZN,719.4400019999999,900,732,2016-11-28
2016-06-02,USD,CALL,BLCM,13.35,40,13,2016-08-31
2016-06-02,USD,PUT,BLCM,13.35,100,13,2016-08-31
2016-06-03,USD,CALL,FB,118.470001,760,116,2016-09-01
2016-06-03,USD,PUT,XRX,26.508564,60,27,2016-11-30
2016-06-03,USD,PUT,BA,127.379997,30,124,2017-05-29
2016-06-06,USD,CALL,XRX,27.140974,410,27,2016-09-04
2016-06-06,USD,PUT,FB,118.790001,490,118,2016-09-04
2016-06-06,USD,PUT,XRX,27.140974,30,26,2017-06-01
2016-06-06,USD,CALL,XRX,27.140974,60,26,2017-06-01
2016-06-06,USD,CALL,CHK,4.57,990,4,2016-09-04
2016-06-06,USD,PUT,CHK,4.57,280,4,2017-06-01
2016-06-06,USD,CALL,XRX,27.140974,310,28,2017-06-01
2016-06-06,USD,CALL,AMZN,726.72998,210,701,2017-06-01
2016-06-06,USD,PUT,BLCM,13.58,380,13,2016-09-04
2016-06-07,USD,CALL,AMZN,723.73999,570,690,2016-12-04
2016-06-07,USD,CALL,CHK,4.67,970,4,2017-06-02
2016-06-07,USD,CALL,XRX,27.088274,520,28,2017-06-02
2016-06-07,USD,CALL,MSFT,52.099998,290,50,2016-09-05
2016-06-07,USD,PUT,MSFT,52.099998,250,50,2016-09-05
2016-06-07,USD,CALL,BLCM,13.01,930,12,2017-06-02
2016-06-08,USD,CALL,BA,133.0,710,137,2016-09-06
2016-06-08,USD,PUT,CHK,4.97,770,4,2016-12-05
2016-06-08,USD,PUT,AMZN,726.6400150000001,990,743,2016-09-06
2016-06-08,USD,CALL,BA,133.0,150,139,2016-12-05
2016-06-08,USD,PUT,AAPL,98.940002,910,98,2016-09-06
2016-06-10,USD,CALL,MSFT,51.48,940,54,2016-09-08
2016-06-10,USD,CALL,AMZN,717.909973,550,701,2016-12-07
2016-06-10,USD,PUT,FB,116.620003,970,112,2016-12-07
2016-06-10,USD,CALL,MSFT,51.48,60,53,2016-12-07
2016-06-10,USD,PUT,AMZN,717.909973,640,704,2017-06-05
2016-06-10,USD,CALL,BLCM,12.91,970,12,2016-09-08
2016-06-10,USD,CALL,MSFT,51.48,520,50,2016-09-08
2016-06-10,USD,CALL,MSFT,51.48,360,50,2016-12-07
2016-06-13,USD,CALL,FB,113.949997,840,108,2016-12-10
2016-06-13,USD,PUT,MSFT,50.139998999999996,610,48,2016-12-10
2016-06-13,USD,CALL,XRX,25.981554,980,26,2016-09-11
2016-06-13,USD,PUT,BLCM,12.43,830,12,2017-06-08
2016-06-13,USD,CALL,XRX,25.981554,710,25,2016-09-11
2016-06-13,USD,CALL,MSFT,50.139998999999996,900,52,2016-09-11
2016-06-14,USD,CALL,CHK,4.28,860,4,2016-09-12
2016-06-14,USD,PUT,MSFT,49.830002,130,50,2016-09-12
2016-06-14,USD,PUT,AAPL,97.459999,830,94,2016-09-12
2016-06-14,USD,PUT,XRX,25.638998,260,25,2016-09-12
2016-06-14,USD,CALL,FB,114.940002,880,119,2016-12-11
2016-06-14,USD,PUT,BLCM,12.17,990,11,2016-09-12
2016-06-14,USD,CALL,AAPL,97.459999,140,99,2016-12-11
2016-06-15,USD,PUT,BLCM,12.44,310,12,2017-06-10
2016-06-16,USD,CALL,FB,114.389999,670,111,2017-06-11
2016-06-16,USD,CALL,BA,129.369995,430,133,2017-06-11
2016-06-16,USD,CALL,FB,114.389999,420,114,2016-12-13
2016-06-16,USD,PUT,BA,129.369995,680,132,2017-06-11
2016-06-16,USD,CALL,AMZN,717.51001,670,716,2016-12-13
2016-06-16,USD,PUT,FB,114.389999,480,115,2016-12-13
2016-06-16,USD,CALL,BLCM,12.74,80,13,2017-06-11
2016-06-16,USD,CALL,AMZN,717.51001,370,702,2016-12-13
2016-06-17,USD,CALL,BA,129.820007,630,124,2016-09-15
2016-06-17,USD,PUT,XRX,25.7444,850,26,2017-06-12
2016-06-17,USD,CALL,BLCM,12.18,770,12,2017-06-12
2016-06-17,USD,CALL,FB,113.019997,970,115,2016-12-14
2016-06-20,USD,CALL,MSFT,50.07,280,49,2017-06-15
2016-06-20,USD,PUT,FB,113.370003,760,112,2016-09-18
2016-06-20,USD,PUT,MSFT,50.07,680,51,2016-09-18
2016-06-20,USD,PUT,FB,113.370003,210,118,2016-09-18
2016-06-20,USD,CALL,AAPL,95.099998,120,94,2017-06-15
2016-06-20,USD,PUT,MSFT,50.07,730,48,2016-12-17
2016-06-20,USD,CALL,AAPL,95.099998,400,97,2017-06-15
2016-06-20,USD,CALL,BA,132.75,50,128,2016-09-18
2016-06-21,USD,CALL,BLCM,12.49,630,12,2016-09-19
2016-06-21,USD,CALL,FB,114.379997,300,112,2016-12-18
2016-06-21,USD,PUT,BA,131.520004,120,130,2016-12-18
2016-06-22,USD,PUT,CHK,4.51,200,4,2017-06-17
2016-06-23,USD,CALL,BLCM,12.99,610,12,2017-06-18
2016-06-23,USD,PUT,AMZN,722.080017,520,714,2017-06-18
2016-06-23,USD,PUT,FB,115.08000200000001,850,116,2016-09-21
2016-06-24,USD,CALL,BLCM,12.42,820,12,2017-06-19
2016-06-27,USD,CALL,BA,122.699997,570,126,2016-12-24
2016-06-27,USD,PUT,FB,108.970001,290,106,2016-12-24
2016-06-27,USD,CALL,FB,108.970001,660,112,2016-09-25
2016-06-27,USD,PUT,BLCM,11.54,800,11,2016-09-25
2016-06-27,USD,PUT,CHK,4.06,560,4,2017-06-22
2016-06-27,USD,PUT,FB,108.970001,170,104,2016-12-24
2016-06-27,USD,CALL,AMZN,691.3599849999999,70,700,2016-12-24
2016-06-27,USD,CALL,FB,108.970001,790,105,2016-09-25
2016-06-27,USD,CALL,AMZN,691.3599849999999,450,663,2016-09-25
2016-06-28,USD,PUT,AMZN,707.950012,200,731,2017-06-23
2016-06-28,USD,CALL,XRX,23.899867999999998,580,24,2016-09-26
2016-06-28,USD,CALL,XRX,23.899867999999998,400,23,2016-09-26
2016-06-28,USD,CALL,AAPL,93.589996,760,89,2016-09-26
2016-06-29,USD,CALL,AAPL,94.400002,410,93,2016-09-27
2016-06-29,USD,CALL,MSFT,50.540001000000004,720,48,2016-09-27
2016-06-29,USD,PUT,XRX,24.242424,10,25,2016-09-27
2016-06-29,USD,PUT,BLCM,12.64,750,12,2017-06-24
2016-06-29,USD,CALL,BLCM,12.64,70,12,2016-12-26
2016-06-29,USD,CALL,BA,126.989998,130,129,2016-09-27
2016-06-29,USD,PUT,AMZN,715.599976,280,743,2016-12-26
2016-06-29,USD,CALL,BLCM,12.64,230,12,2016-09-27
2016-06-29,USD,CALL,FB,114.160004,970,112,2016-09-27
2016-06-30,USD,CALL,AAPL,95.599998,950,96,2017-06-25
2016-06-30,USD,PUT,AMZN,715.619995,590,694,2016-09-28
2016-07-01,USD,PUT,AMZN,725.679993,440,715,2017-06-26
2016-07-01,USD,PUT,BA,129.690002,790,134,2017-06-26
2016-07-01,USD,CALL,XRX,24.637682,210,25,2017-06-26
2016-07-01,USD,CALL,BLCM,13.58,800,13,2016-12-28
2016-07-01,USD,PUT,FB,114.190002,370,114,2016-12-28
2016-07-01,USD,PUT,BA,129.690002,330,129,2017-06-26
2016-07-01,USD,CALL,MSFT,51.16,560,52,2016-09-29
